City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Maceio,BR,2022-01-07 20:00:30,-9.6658,-35.7353,85.44,65,20,18.41
281,Cockburn Town,TC,2022-01-07 20:00:30,21.4612,-71.1419,78.44,66,3,14.16
282,Buraydah,SA,2022-01-07 20:00:31,26.326,43.975,57.07,40,0,6.93
283,Kaeo,NZ,2022-01-07 20:00:31,-35.1,173.7833,66.33,97,58,5.88
284,Coihaique,CL,2022-01-07 19:58:10,-45.5752,-72.0662,75.81,46,75,9.22
285,Kihei,US,2022-01-07 20:00:31,20.785,-156.4656,83.46,83,1,4.0
286,Yulara,AU,2022-01-07 20:00:31,-25.2406,130.9889,65.43,29,0,9.95
287,Santa Cruz,BO,2022-01-07 19:56:07,-17.8,-63.1667,94.46,46,75,6.91
288,Kozhva,RU,2022-01-07 20:00:32,65.1073,57.0459,5.59,95,100,7.27
289,San Nicolas,PH,2022-01-07 20:00:32,18.1725,120.5953,71.98,84,99,5.01
290,Broome,US,2022-01-07 20:00:33,42.2506,-75.833,26.62,70,100,7.0
291,Dourbali,TD,2022-01-07 20:00:33,11.8091,15.8632,79.81,20,10,8.63
292,Constitucion,CL,2022-01-07 20:00:33,-35.3333,-72.4167,71.89,60,12,14.76
293,Maningrida,AU,2022-01-07 20:00:33,-12.0667,134.2667,79.0,90,78,7.02
294,Oyama,JP,2022-01-07 20:00:34,36.3,139.8,38.59,52,0,2.28
295,Te Anau,NZ,2022-01-07 20:00:34,-45.4167,167.7167,56.39,78,100,1.9
296,Qaqortoq,GL,2022-01-07 20:00:34,60.7167,-46.0333,14.5,83,59,4.07
297,Victor Harbor,AU,2022-01-07 20:00:35,-35.5667,138.6167,63.19,89,100,12.77
298,Pangnirtung,CA,2022-01-07 20:00:35,66.1451,-65.7125,-19.44,97,100,3.18
299,Masindi,UG,2022-01-07 20:00:35,1.6744,31.715,73.76,55,85,0.36
300,Sambava,MG,2022-01-07 20:00:35,-14.2667,50.1667,74.52,93,100,7.29
301,Luderitz,NA,2022-01-07 20:00:36,-26.6481,15.1594,62.83,90,0,8.68
302,Nabire,ID,2022-01-07 20:00:36,-3.3667,135.4833,74.57,90,55,3.02
303,Vostok,RU,2022-01-07 20:00:36,46.4856,135.8833,-2.0,98,100,3.96
304,Mali,GN,2022-01-07 20:00:37,12.079,-12.2982,66.79,21,4,2.44
305,Alta Floresta,BR,2022-01-07 20:00:37,-9.8756,-56.0861,77.99,87,100,5.59
306,Kastornoye,RU,2022-01-07 20:00:37,51.8334,38.1302,19.96,86,25,15.01
307,Hambantota,LK,2022-01-07 20:00:38,6.1241,81.1185,76.19,88,58,12.41
308,Matagami,CA,2022-01-07 20:00:38,49.7502,-77.6328,-0.58,88,81,6.82
309,Cobh,IE,2022-01-07 20:00:38,51.8572,-8.2992,45.52,94,40,6.91
310,Lityn,UA,2022-01-07 20:00:38,49.3251,28.0809,26.85,58,8,4.79
311,Katobu,ID,2022-01-07 20:00:39,-4.9408,122.5276,75.27,91,100,1.59
312,Kingsville,US,2022-01-07 19:59:45,27.5159,-97.8561,51.76,61,100,5.99
313,Jumla,NP,2022-01-07 20:00:39,29.2747,82.1838,30.07,78,41,6.49
314,Hay River,CA,2022-01-07 20:00:16,60.8156,-115.7999,-11.06,94,100,9.93
315,Mae Hong Son,TH,2022-01-07 20:00:40,19.3003,97.9685,61.56,69,54,1.45
316,Abu Dhabi,AE,2022-01-07 19:59:52,24.4667,54.3667,67.96,55,0,3.44
317,Santa Isabel,BR,2022-01-07 20:00:40,-23.3156,-46.2214,68.36,96,100,4.7
318,Cruzeiro Do Sul,BR,2022-01-07 20:01:41,-29.5128,-51.9853,85.51,51,0,12.71
319,Bahia De Caraquez,EC,2022-01-07 20:01:41,-0.6,-80.4167,79.09,74,86,7.67
320,Richards Bay,ZA,2022-01-07 20:01:41,-28.783,32.0377,74.59,84,100,4.14
321,Teplyk,UA,2022-01-07 20:01:42,48.6657,29.745,28.83,62,0,2.28
322,Loa Janan,ID,2022-01-07 20:01:42,-0.583,117.095,72.75,99,100,2.48
323,Wanaka,NZ,2022-01-07 20:01:42,-44.7,169.15,62.11,67,74,1.01
324,Changji,CN,2022-01-07 20:01:42,44.0167,87.3167,11.19,85,26,2.24
325,Sisimiut,GL,2022-01-07 20:01:43,66.9395,-53.6735,10.9,84,100,6.96
326,Saint-Pierre,RE,2022-01-07 20:01:43,-21.3393,55.4781,76.68,77,75,3.44
327,Nanpiao,CN,2022-01-07 20:01:43,41.0982,120.7479,26.4,42,0,3.67
328,Sortland,NO,2022-01-07 20:01:44,68.6949,15.4162,26.56,87,95,4.03
329,Panzhihua,CN,2022-01-07 20:01:44,26.5851,101.7128,47.1,69,6,1.95
330,Lyubim,RU,2022-01-07 20:01:44,58.3625,40.6843,10.83,92,97,9.24
331,Portland,US,2022-01-07 19:58:13,45.5234,-122.6762,47.93,86,100,1.01
332,Saravan,AM,2022-01-07 20:01:45,39.7196,45.6483,16.45,65,100,4.79
333,Pangody,RU,2022-01-07 20:01:45,65.85,74.4859,11.95,94,100,21.34
334,Tagusao,PH,2022-01-07 20:01:45,9.1924,117.8141,76.6,85,31,3.74
335,Eseka,CM,2022-01-07 20:01:45,3.65,10.7667,76.05,84,26,1.95
336,Baoning,CN,2022-01-07 20:01:46,25.3378,110.026,45.73,93,100,2.59
337,Lorengau,PG,2022-01-07 20:01:46,-2.0226,147.2712,81.16,74,93,12.17
338,Ixtapa,MX,2022-01-07 20:01:46,20.7,-105.2,85.77,39,67,7.11
339,Lavrentiya,RU,2022-01-07 20:01:47,65.5833,-171.0,0.37,84,15,8.95
340,Sarh,TD,2022-01-07 20:01:47,9.1429,18.3923,83.88,22,52,2.8
341,Mayumba,GA,2022-01-07 20:01:47,-3.432,10.6554,78.3,89,100,4.9
342,Praia Da Vitoria,PT,2022-01-07 19:56:49,38.7333,-27.0667,60.76,72,75,4.0
343,Havre-Saint-Pierre,CA,2022-01-07 20:01:47,50.2334,-63.5986,12.9,66,100,13.94
344,Carutapera,BR,2022-01-07 20:01:48,-1.195,-46.02,79.56,86,100,8.23
345,Samarai,PG,2022-01-07 20:01:48,-10.6167,150.6667,80.26,80,100,11.9
346,Great Bend,US,2022-01-07 20:01:48,38.3645,-98.7648,26.89,65,0,8.99
347,Erenhot,CN,2022-01-07 20:01:49,43.6475,111.9767,16.0,54,1,5.17
348,Ta Khmau,KH,2022-01-07 20:01:49,11.4833,104.95,80.65,69,20,5.75
349,Flin Flon,CA,2022-01-07 20:01:49,54.7682,-101.865,-10.88,87,100,6.42
350,Wladyslawowo,PL,2022-01-07 19:59:46,54.7909,18.4009,34.93,80,100,15.55
351,Calvinia,ZA,2022-01-07 20:01:50,-31.4707,19.776,78.53,31,0,5.37
352,Novaya Bryan,RU,2022-01-07 20:01:50,51.7159,108.2691,-10.43,99,41,4.29
353,Chinhoyi,ZW,2022-01-07 19:58:12,-17.3667,30.2,66.85,95,99,5.91
354,Laranjeiro,PT,2022-01-07 20:01:50,37.0683,-7.7937,51.4,71,0,0.0
355,Biak,ID,2022-01-07 20:01:51,-0.9131,122.8766,76.73,79,100,1.48
356,Tuy Hoa,VN,2022-01-07 20:01:51,13.0833,109.3,68.43,89,45,5.41
357,Fenoarivo,MG,2022-01-07 20:01:51,-18.933,47.4354,68.07,88,75,9.22
358,Isoka,ZM,2022-01-07 20:01:52,-10.1606,32.6335,65.16,86,91,2.01
359,Mana,GF,2022-01-07 20:01:52,5.6592,-53.7767,79.07,71,61,11.1
360,Rexburg,US,2022-01-07 20:01:52,43.826,-111.7897,39.18,65,100,18.41
361,Nome,US,2022-01-07 19:57:15,64.5011,-165.4064,5.72,83,0,6.71
362,Kitgum,UG,2022-01-07 20:01:52,3.2783,32.8867,79.63,38,77,7.27
363,Korop,UA,2022-01-07 20:01:53,51.5664,32.9586,26.67,74,3,10.92
364,Port Lincoln,AU,2022-01-07 20:01:53,-34.7333,135.8667,61.29,73,100,9.31
365,Vanimo,PG,2022-01-07 20:02:53,-2.6741,141.3028,76.66,90,100,8.37
366,Stolin,BY,2022-01-07 20:02:54,51.8912,26.846,28.15,61,68,7.92
367,Fukue,JP,2022-01-07 20:02:54,32.6881,128.8419,50.52,60,34,7.87
368,Tongren,CN,2022-01-07 20:02:54,27.7172,109.1853,39.6,96,100,1.48
369,Roald,NO,2022-01-07 20:02:55,62.5833,6.1333,39.34,60,75,13.8
370,Petropavlovka,RU,2022-01-07 20:02:55,50.6114,105.3196,4.6,94,100,2.93
371,Inirida,CO,2022-01-07 20:02:55,3.8653,-67.9239,86.07,61,94,4.0
372,Lobez,PL,2022-01-07 20:02:55,53.6392,15.6213,35.31,94,100,10.92
373,Loukhi,RU,2022-01-07 20:02:56,66.0764,33.0381,9.12,92,99,5.46
374,Multan,PK,2022-01-07 19:59:29,30.1956,71.4753,51.69,93,20,0.0
375,Kodiak,US,2022-01-07 20:01:49,57.79,-152.4072,25.61,83,8,6.02
376,Hun,LY,2022-01-07 20:02:56,29.1268,15.9477,52.75,42,37,12.33
377,Bonfim,BR,2022-01-07 20:02:57,3.0833,-59.95,89.64,45,98,11.21
378,Jiangyou,CN,2022-01-07 20:02:57,31.7667,104.7167,45.9,89,100,1.05
379,Fort Wellington,GY,2022-01-07 20:02:57,6.4,-57.6,79.9,70,94,12.91
380,Nhulunbuy,AU,2022-01-07 20:02:57,-12.2333,136.7667,83.01,89,38,8.05
381,Bandarbeyla,SO,2022-01-07 20:02:58,9.4942,50.8122,76.66,67,22,14.81
382,Luwuk,ID,2022-01-07 20:02:58,-0.9516,122.7875,78.06,80,100,1.77
383,Aden,YE,2022-01-07 20:00:24,12.7794,45.0367,77.27,73,87,16.82
384,Omboue,GA,2022-01-07 20:02:58,-1.5746,9.2618,78.35,87,99,5.5
385,Nova Granada,BR,2022-01-07 20:02:59,-20.5339,-49.3142,75.96,83,69,7.02
386,Charcas,MX,2022-01-07 20:02:59,23.1333,-101.1167,65.08,43,10,10.58
387,Strezhevoy,RU,2022-01-07 20:02:59,60.7333,77.5889,21.18,94,100,18.19
388,Atasu,KZ,2022-01-07 20:03:00,48.6814,71.6433,18.05,96,81,8.05
389,Houma,US,2022-01-07 20:03:00,29.5958,-90.7195,53.6,74,100,6.91
390,Coahuayana,MX,2022-01-07 20:03:00,18.7333,-103.6833,85.41,46,0,7.11
391,Noshiro,JP,2022-01-07 20:03:01,40.2039,140.0242,32.92,67,99,11.48
392,Pangkalanbuun,ID,2022-01-07 20:03:01,-2.6833,111.6167,73.54,98,100,2.55
393,Khatassy,RU,2022-01-07 19:59:35,61.9036,129.6383,-41.03,100,97,1.74
394,Katete,UG,2022-01-07 20:03:01,-0.7818,29.7544,63.12,85,93,3.89
395,Palimbang,PH,2022-01-07 20:03:02,6.2106,124.1894,77.65,85,99,1.68
396,Ligayan,PH,2022-01-07 20:03:02,4.6533,119.4706,81.48,78,52,13.98
397,Kokopo,PG,2022-01-07 20:03:02,-4.352,152.2633,75.58,83,100,4.5
398,Sanski Most,BA,2022-01-07 20:03:03,44.7653,16.6656,33.28,77,6,0.74
399,Pisco,PE,2022-01-07 20:03:03,-13.7,-76.2167,74.01,85,8,7.4
400,Beringovskiy,RU,2022-01-07 20:03:03,63.05,179.3167,5.86,96,100,13.09
401,Asau,RO,2022-01-07 20:03:04,46.4333,26.4,27.95,84,8,2.37
402,San Patricio,US,2022-01-07 20:03:04,28.017,-97.5169,51.78,65,100,7.87
403,Prince Rupert,CA,2022-01-07 19:58:10,54.3161,-130.3201,18.32,83,100,5.84
404,Hobyo,SO,2022-01-07 20:03:04,5.3505,48.5268,78.66,80,32,18.57
405,Nova Vicosa,BR,2022-01-07 20:03:04,-17.8919,-39.3719,78.91,86,100,3.71
406,Coquimbo,CL,2022-01-07 20:03:05,-29.9533,-71.3436,66.83,73,9,8.52
407,Galyugayevskaya,RU,2022-01-07 20:03:05,43.6969,44.9344,38.34,52,100,3.29
408,Suntar,RU,2022-01-07 20:03:05,62.1444,117.6319,-15.45,100,93,2.17
409,Saint-Francois,FR,2022-01-07 20:03:06,46.4154,3.9054,40.68,80,100,6.91
410,Takoradi,GH,2022-01-07 20:03:06,4.8845,-1.7554,81.32,81,0,8.88
411,Zyryanka,RU,2022-01-07 20:04:06,65.75,150.85,-11.99,98,100,4.45
412,Lengshuitan,CN,2022-01-07 20:04:07,26.4111,111.5956,43.11,90,100,4.97
413,Lakes Entrance,AU,2022-01-07 20:04:07,-37.8811,147.981,67.15,92,77,8.99
414,Lake City,US,2022-01-07 20:04:07,30.1897,-82.6393,66.99,31,0,6.91
415,Okhotsk,RU,2022-01-07 20:04:07,59.3833,143.3,8.76,74,100,10.94
416,Batagay,RU,2022-01-07 20:04:08,67.6333,134.6333,-40.58,99,96,1.3
417,Wilmington,US,2022-01-07 20:02:40,34.2257,-77.9447,53.51,32,0,18.41
418,Ketchikan,US,2022-01-07 20:00:28,55.3422,-131.6461,17.64,70,100,3.0
419,Hrodna,BY,2022-01-07 20:00:01,53.6884,23.8258,28.74,76,80,10.0
420,Allapalli,IN,2022-01-07 20:04:08,19.4167,80.0667,63.97,73,5,3.98
421,Archidona,ES,2022-01-07 20:04:09,37.0965,-4.3887,48.67,66,0,5.35
422,Kakamigahara,JP,2022-01-07 20:04:09,35.4167,136.8667,40.55,64,0,5.17
423,Mponela,MW,2022-01-07 20:04:09,-13.5319,33.7401,65.14,92,100,4.85
424,Gao,ML,2022-01-07 20:04:10,16.6362,1.637,67.75,13,0,11.16
425,Lashio,MM,2022-01-07 20:04:10,22.9333,97.75,49.53,76,3,1.25
426,Kampong Cham,KH,2022-01-07 20:04:10,11.9934,105.4635,71.2,70,6,4.83
427,Mount Gambier,AU,2022-01-07 20:03:30,-37.8333,140.7667,58.91,94,100,10.36
428,Bonthe,SL,2022-01-07 20:04:11,7.5264,-12.505,81.12,76,98,9.13
429,Fuerte Olimpo,PY,2022-01-07 20:04:11,-21.0415,-57.8738,101.66,16,0,6.46
430,Oistins,BB,2022-01-07 20:04:11,13.0667,-59.5333,79.18,67,7,15.97
431,Pachmarhi,IN,2022-01-07 20:04:11,22.4667,78.4333,58.75,54,0,7.61
432,Vao,NC,2022-01-07 20:04:12,-22.6667,167.4833,77.59,73,42,16.15
433,Saint-Joseph,RE,2022-01-07 20:04:12,-21.3667,55.6167,75.58,83,100,5.35
434,Santiago De Chuco,PE,2022-01-07 20:04:12,-8.15,-78.1833,59.31,62,82,4.52
435,Aksu,CN,2022-01-07 20:04:13,41.1231,80.2644,24.75,42,100,1.77
436,Navahrudak,BY,2022-01-07 20:04:13,53.6,25.8333,26.44,84,70,10.13
437,Ucluelet,CA,2022-01-07 20:04:13,48.9329,-125.5528,39.09,66,99,11.01
438,Mpongwe,ZM,2022-01-07 20:04:14,-13.5091,28.155,65.73,91,100,3.24
439,Evensk,RU,2022-01-07 20:04:14,61.95,159.2333,22.57,61,99,20.69
440,San Quintin,MX,2022-01-07 20:04:14,30.4833,-115.95,62.98,66,75,5.44
441,Askino,RU,2022-01-07 20:04:14,56.0901,56.5783,31.32,98,100,14.5
442,Byron Bay,AU,2022-01-07 20:00:25,-28.65,153.6167,76.95,90,95,9.6
443,Mapiripan,CO,2022-01-07 20:04:15,2.8892,-72.1256,93.74,32,100,6.17
444,Entre Rios,BR,2022-01-07 20:04:15,-11.9419,-38.0844,79.84,76,100,7.4
445,Bridlington,GB,2022-01-07 20:04:15,54.0831,-0.1919,35.06,80,6,14.27
446,Lerwick,GB,2022-01-07 20:04:16,60.1545,-1.1494,42.8,70,6,16.22
447,Naxos,GR,2022-01-07 20:04:16,37.1056,25.3764,59.31,77,100,5.99
448,Mount Isa,AU,2022-01-07 20:00:43,-20.7333,139.5,78.57,18,0,8.05
449,Manaure,CO,2022-01-07 20:04:16,11.7751,-72.4445,86.63,45,5,17.94
450,Antofagasta,CL,2022-01-07 20:00:02,-23.65,-70.4,72.21,60,85,8.52
451,Pandan,PH,2022-01-07 20:04:17,14.0453,124.1694,76.51,87,39,11.63
452,Ballina,AU,2022-01-07 20:04:17,-28.8667,153.5667,73.44,97,97,10.4
453,Chapais,CA,2022-01-07 20:04:17,49.7834,-74.8492,-0.02,85,100,7.47
454,Cayenne,GF,2022-01-07 20:04:18,4.9333,-52.3333,82.44,78,75,1.99
455,Lubao,PH,2022-01-07 20:04:18,14.9167,120.55,76.14,81,16,4.88
456,Ambagarh Chauki,IN,2022-01-07 20:04:18,20.7833,80.7167,61.66,61,0,5.01
457,Manakara,MG,2022-01-07 20:05:18,-22.1333,48.0167,75.87,89,87,5.03
458,Namatanai,PG,2022-01-07 20:05:19,-3.6667,152.4333,78.28,82,96,3.83
459,Laguna,US,2022-01-07 20:05:19,38.421,-121.4238,56.41,87,100,1.99
460,Jefferson City,US,2022-01-07 20:01:50,38.5767,-92.1735,26.76,42,0,3.44
461,Tottori,JP,2022-01-07 20:05:19,35.5,134.2333,34.45,81,6,7.7
462,Kindu,CD,2022-01-07 20:05:20,-2.95,25.95,74.55,85,100,2.19
463,Jos,NG,2022-01-07 20:05:20,9.9167,8.9,72.81,32,57,1.77
464,Volgodonsk,RU,2022-01-07 20:04:23,47.5136,42.1514,32.2,66,97,9.98
465,Zacamulpa,MX,2022-01-07 20:05:20,19.3564,-99.3333,65.32,35,66,3.4
466,Atbasar,KZ,2022-01-07 20:05:21,51.8,68.3333,33.08,95,100,23.64
467,Alcudia,ES,2022-01-07 20:05:21,39.8532,3.1214,50.25,61,0,6.62
468,Zhigansk,RU,2022-01-07 20:05:21,66.7697,123.3711,-40.16,100,76,0.25
469,Kontagora,NG,2022-01-07 20:05:22,10.3999,5.4695,82.45,24,51,5.95
470,Kloulklubed,PW,2022-01-07 20:05:22,7.0419,134.2556,81.73,78,100,9.31
471,Garowe,SO,2022-01-07 20:05:22,8.4054,48.4845,70.81,70,6,16.84
472,Katsuura,JP,2022-01-07 20:05:23,35.1333,140.3,41.18,53,100,7.85
473,Nioro,GM,2022-01-07 20:05:23,13.35,-15.75,83.12,14,0,6.91
474,Dunedin,NZ,2022-01-07 20:01:01,-45.8742,170.5036,57.24,76,90,6.17
475,Ust-Ordynskiy,RU,2022-01-07 20:05:23,52.805,104.7508,6.64,100,88,3.09
476,Vardo,NO,2022-01-07 20:05:24,70.3705,31.1107,17.58,79,0,14.97
477,Yamada,JP,2022-01-07 20:05:24,39.4667,141.95,24.87,78,14,4.92
478,Chilca,PE,2022-01-07 20:05:24,-12.5211,-76.7372,75.36,79,19,7.47
479,Nishihara,JP,2022-01-07 20:05:25,26.1842,127.7558,63.68,88,20,0.0
480,Stephenville,US,2022-01-07 20:05:25,32.2207,-98.2023,43.59,45,100,8.05
481,Ilulissat,GL,2022-01-07 20:05:25,69.2167,-51.1,17.62,79,75,6.91
482,Tecoanapa,MX,2022-01-07 20:05:25,16.5167,-98.75,83.44,66,26,10.92
483,Arman,RU,2022-01-07 20:05:26,59.7,150.1667,4.03,81,22,12.73
484,Bella Union,UY,2022-01-07 20:05:26,-30.2752,-57.6007,94.93,15,0,10.33
485,Jalu,LY,2022-01-07 20:05:26,29.0331,21.5482,63.27,28,100,5.7
486,Riviere-Au-Renard,CA,2022-01-07 20:05:26,48.9957,-64.3971,19.92,78,100,13.58
487,Jieshi,CN,2022-01-07 20:05:27,22.8134,115.8257,60.94,82,5,12.03
488,Iskateley,RU,2022-01-07 20:05:27,67.6803,53.1512,5.4,97,100,3.89
489,Koslan,RU,2022-01-07 20:05:27,63.4564,48.8989,1.44,99,98,4.07
490,Celestun,MX,2022-01-07 20:05:28,20.8667,-90.4,82.02,61,93,10.47
491,Aurora,US,2022-01-07 20:05:28,39.7294,-104.8319,61.34,35,75,6.91
492,Porto Walter,BR,2022-01-07 20:05:28,-8.2686,-72.7439,97.97,27,82,4.14
493,Svetlyy,RU,2022-01-07 20:05:28,54.675,20.1347,30.96,78,100,15.77
494,Cortez,US,2022-01-07 20:02:03,37.3489,-108.5859,49.51,54,5,5.14
495,Impfondo,CG,2022-01-07 20:05:29,1.6381,18.0667,80.24,47,72,1.88
496,Knysna,ZA,2022-01-07 20:05:29,-34.0363,23.0471,68.38,91,1,11.39
497,Talara,PE,2022-01-07 20:05:29,-4.5772,-81.2719,79.56,65,0,14.97
498,Buenavista,PH,2022-01-07 20:05:30,8.9769,125.4089,72.88,90,4,1.43
499,Poum,NC,2022-01-07 20:05:30,-20.2333,164.0167,80.53,76,99,18.23
500,Stabat,ID,2022-01-07 20:05:30,3.761,98.4513,77.2,98,100,2.93
501,Vagur,FO,2022-01-07 20:05:31,61.4732,-6.8119,42.31,59,9,8.19
502,Ipixuna,BR,2022-01-07 20:05:31,-1.7625,-48.8043,78.75,92,96,5.14
503,Upington,ZA,2022-01-07 20:05:31,-28.4478,21.2561,89.46,21,34,7.96
504,Olavarria,AR,2022-01-07 20:05:31,-36.8927,-60.3225,93.02,15,79,8.25
505,Leticia,CO,2022-01-07 20:06:32,-4.2153,-69.9406,82.45,78,40,6.91
506,Pratapgarh,IN,2022-01-07 20:06:32,24.0333,74.7833,60.55,88,8,1.77
507,Baruun-Urt,MN,2022-01-07 20:06:32,46.6806,113.2792,3.97,88,5,4.92
508,Nanortalik,GL,2022-01-07 20:06:33,60.1432,-45.2371,20.7,74,47,25.32
509,Newport,GB,2022-01-07 20:06:33,51.5877,-2.9984,41.77,92,86,12.62
510,Teya,RU,2022-01-07 20:06:33,60.3778,92.6267,-21.77,98,27,3.06
511,Orlik,RU,2022-01-07 20:06:34,52.5178,99.825,-12.44,99,86,2.21
512,Mareeba,AU,2022-01-07 20:06:34,-17.0,145.4333,74.12,94,13,1.59
513,Palaiokomi,GR,2022-01-07 20:06:34,40.8667,23.9,48.69,84,100,8.3
514,Broken Hill,AU,2022-01-07 20:06:34,-31.95,141.4333,57.92,86,0,14.36
515,Itarema,BR,2022-01-07 20:06:35,-2.9248,-39.9167,82.78,70,23,15.77
516,Sijunjung,ID,2022-01-07 20:06:35,-0.6876,100.9537,72.1,98,89,1.32
517,Taksimo,RU,2022-01-07 20:06:35,56.3444,114.8794,1.44,95,100,2.15
518,Bara,NG,2022-01-07 20:06:36,10.3744,10.7288,79.61,24,6,8.48
519,Puerto Del Rosario,ES,2022-01-07 20:06:36,28.5004,-13.8627,64.15,72,75,23.02
520,Tsabong,BW,2022-01-07 20:06:36,-26.0217,22.401,84.99,36,87,8.12
521,Roma,US,2022-01-07 20:05:59,43.2128,-75.4557,24.44,81,100,18.41
522,Komsomolskiy,UZ,2022-01-07 20:06:37,40.4272,71.7189,38.62,89,100,2.06
523,Belaya Gora,RU,2022-01-07 20:06:37,68.5333,146.4167,-6.9,97,100,4.47
524,Copperas Cove,US,2022-01-07 20:06:37,31.1241,-97.9031,43.05,54,100,6.91
525,Nizwa,OM,2022-01-07 20:06:38,22.9333,57.5333,60.53,39,0,2.53
526,Namibe,AO,2022-01-07 20:06:38,-15.1961,12.1522,69.75,77,53,3.4
527,Pathein,MM,2022-01-07 20:06:38,16.7833,94.7333,68.41,88,26,4.81
528,Billings,US,2022-01-07 20:06:07,45.7833,-108.5007,42.57,49,75,11.5
529,Harrisonville,US,2022-01-07 20:06:39,38.6533,-94.3488,24.6,52,0,8.05
530,Pudozh,RU,2022-01-07 20:05:33,61.8099,36.5345,-11.76,100,100,0.72
531,Salto,UY,2022-01-07 20:05:41,-31.3833,-57.9667,91.56,33,20,12.66
532,Moerai,PF,2022-01-07 20:06:39,-22.4333,-151.3333,77.77,74,42,7.7
533,Gazanjyk,TM,2022-01-07 20:01:57,39.2446,55.5154,43.79,48,7,11.52
534,Kuching,MY,2022-01-07 20:06:40,1.55,110.3333,73.62,100,40,2.3
535,Astana,KZ,2022-01-07 20:06:40,51.1801,71.446,28.35,93,100,26.84
536,Esfahan,IR,2022-01-07 20:06:40,32.6572,51.6776,22.64,28,1,1.61
537,Tondol,PH,2022-01-07 20:06:41,16.3104,120.0131,76.5,80,74,6.55
538,San Cristobal,VE,2022-01-07 20:03:02,7.7669,-72.225,83.53,33,77,3.13
539,Save,BJ,2022-01-07 20:06:41,8.0425,2.486,91.38,26,0,1.68
540,Moree,AU,2022-01-07 20:06:42,-29.4667,149.85,77.02,65,100,8.05
541,Sendai,JP,2022-01-07 20:06:42,38.2689,140.8719,29.32,84,23,4.27
542,Fonte Boa,BR,2022-01-07 20:06:42,-2.4959,-66.2662,85.32,68,90,3.96
543,Arrecife,ES,2022-01-07 20:06:42,28.963,-13.5477,64.47,68,20,20.71
544,Saint Cloud,US,2022-01-07 20:06:43,45.5608,-94.1625,0.72,70,0,3.0
545,Manzanillo,CU,2022-01-07 20:06:43,20.3433,-77.1167,89.78,34,0,5.26
546,Ostrovnoy,RU,2022-01-07 20:06:44,68.0531,39.5131,23.2,60,100,19.28
547,Japura,ID,2022-01-07 20:06:44,-0.3167,102.35,73.44,98,90,1.63
548,Hofn,IS,2022-01-07 20:06:44,64.2539,-15.2082,38.25,68,97,7.29
549,Katangli,RU,2022-01-07 20:06:45,51.7102,143.2326,1.29,93,100,14.74
550,Kargopol,RU,2022-01-07 20:06:45,61.5071,38.9456,-14.89,100,100,3.76
551,Jacqueville,CI,2022-01-07 20:06:45,5.2052,-4.4146,84.11,81,35,11.45
552,Hermosillo,MX,2022-01-07 20:04:24,29.0667,-110.9667,78.69,30,0,1.99
553,Sendafa,ET,2022-01-07 20:07:46,9.15,39.0333,53.51,81,91,2.39
554,Deloraine,AU,2022-01-07 20:07:46,-41.5333,146.6667,60.71,97,53,1.83
555,Chhatak,BD,2022-01-07 20:07:46,25.0333,91.6667,61.47,59,0,4.88
556,Kodyma,UA,2022-01-07 20:07:47,48.0988,29.1246,28.15,62,0,2.06
557,Shingu,JP,2022-01-07 20:07:47,33.7333,135.9833,32.92,74,100,6.38
558,Baicheng,CN,2022-01-07 20:07:47,45.6167,122.8167,2.03,92,72,11.92
559,Sidi Ali,DZ,2022-01-07 20:07:48,36.0998,0.4206,47.41,62,1,4.88
560,Cartagena,CO,2022-01-07 20:07:48,10.3997,-75.5144,85.62,62,20,17.27
561,Presidente Medici,BR,2022-01-07 20:07:48,-11.1753,-61.9014,80.8,92,100,3.42
562,Bayir,TR,2022-01-07 20:07:49,37.2687,28.2167,48.72,92,100,4.63
